event_id,hourly_prod_id,event_type,cause_family,organ,element,operator_action,duration_minutes,comment
EV_2fb7e77e,HP_3300c789,missing_film_imprint,quality,printing_unit,print_head,print check,3,Generated production event
EV_ac3835c9,HP_817719d7,short_break,planned,human,break,break,10,Alternating daily break
EV_bbe2a672,HP_817719d7,material_shortage,organization,supply_chain,raw_material,material supply,13,Generated production event
EV_a67045cb,HP_817719d7,ink_ribbon_replacement,operator,printing_unit,ink_ribbon,ribbon replacement,3,Generated production event
EV_6f65af30,HP_817719d7,article_code_change,changeover,control_system,article_code,code update,1,Generated production event
EV_22b9213a,HP_ec57629a,short_break,planned,human,break,break,10,Alternating daily break
EV_37ed32f4,HP_ec57629a,machine_warmup,planned,machine,startup,warmup,3,Generated production event
EV_938ca2fd,HP_ec57629a,ink_ribbon_replacement,operator,printing_unit,ink_ribbon,ribbon replacement,3,Generated production event
EV_60411712,HP_ec57629a,base_plate_transfer_fault,mechanical,base_plate_system,transfer,plate transfer,8,Generated production event
EV_921da02d,HP_bc4000e2,short_break,planned,human,break,break,10,Alternating daily break
EV_cc9c94b1,HP_bc4000e2,tray_blocked_in_stacker,mechanical,stacker,guide,tray alignment,3,Generated production event
EV_0b5a1b57,HP_bc4000e2,film_retake,process,film_unit,film,film reposition,9,Generated production event
EV_ab1359cd,HP_bc4000e2,conveyor_output_jam,mechanical,outfeed_conveyor,product_flow,jam removal,3,Generated production event
EV_2cc7aae3,HP_bc4000e2,article_code_change,changeover,control_system,article_code,code update,2,Generated production event
EV_a3043317,HP_fc84aeea,short_break,planned,human,break,break,10,Alternating daily break
EV_9ab5590f,HP_fc84aeea,label_ribbon_replacement,operator,labeling_unit,ribbon,ribbon replacement,11,Generated production event
EV_5112a340,HP_fc84aeea,intermediate_changeover,changeover,line,format,changeover,5,Generated production event
EV_7a471667,HP_fc84aeea,base_plate_transfer_fault,mechanical,base_plate_system,transfer,plate transfer,2,Generated production event
EV_6c68e20d,HP_0f4fed52,short_break,planned,human,break,break,10,Alternating daily break
EV_31794cd6,HP_0f4fed52,delta_sensor_fault_1,electrical,delta_robot,sensor,sensor check,8,Generated production event
EV_5d40008c,HP_0f4fed52,sticker_application_fault,process,labeling_unit,applicator,sticker adjustment,8,Generated production event
EV_b3029745,HP_0f4fed52,delta_sensor_fault_2,electrical,delta_robot,sensor,sensor check,1,Generated production event
EV_b2ec6252,HP_88ca42fb,short_break,planned,human,break,break,10,Alternating daily break
EV_f7ac797f,HP_88ca42fb,outfeed_conveyor_failure,mechanical,case_packer,conveyor,product evacuation,6,Generated production event
EV_55a5cfd2,HP_88ca42fb,axis_collision,mechanical,robot_axis,axis,axis reset,9,Generated production event
EV_bca40adb,HP_a586cc69,short_break,planned,human,break,break,10,Alternating daily break
EV_5734b7f5,HP_a586cc69,stacker_jam,mechanical,stacker,tray_flow,tray clearance,18,Generated production event
EV_b79a8ef3,HP_a586cc69,product_detachment_fault,mechanical,delta_robot,gripper,product pick,1,Generated production event
EV_66cbae6e,HP_675e5bf1,short_break,planned,human,break,break,10,Alternating daily break
EV_590182a6,HP_675e5bf1,film_retake,process,film_unit,film,film reposition,8,Generated production event
EV_9b3f3cc1,HP_675e5bf1,empty_tray_before_stacker,process,stacker,tray_supply,tray refill,3,Generated production event
EV_b94c2de4,HP_b16d884a,short_break,planned,human,break,break,10,Alternating daily break
EV_418b2802,HP_b16d884a,product_detachment_fault,mechanical,delta_robot,gripper,product pick,5,Generated production event
EV_5713a6c3,HP_b16d884a,cassette_sticker_adjustment,process,labeling_unit,cassette,cassette adjust,3,Generated production event
EV_8b5ef6ff,HP_b16d884a,meeting,planned,organization,meeting,meeting,3,Generated production event
EV_2ec4c65b,HP_c75e2cbc,short_break,planned,human,break,break,10,Alternating daily break
EV_32f950c3,HP_c75e2cbc,label_ribbon_replacement,operator,labeling_unit,ribbon,ribbon replacement,9,Generated production event
EV_edf7e807,HP_c75e2cbc,axis_collision,mechanical,robot_axis,axis,axis reset,3,Generated production event
EV_8da395a9,HP_c75e2cbc,meeting,planned,organization,meeting,meeting,3,Generated production event
EV_cbec3af8,HP_c789397b,short_break,planned,human,break,break,10,Alternating daily break
EV_3166b329,HP_c789397b,base_plate_position_fault,mechanical,base_plate_system,positioning,plate alignment,7,Generated production event
EV_3f8880ff,HP_c789397b,planned_maintenance,maintenance,maintenance,planned,maintenance,3,Generated production event
EV_6b507e6b,HP_c789397b,operator_break,planned,human,break,break,1,Generated production event
EV_cb38a700,HP_fadfa00c,short_break,planned,human,break,break,10,Alternating daily break
EV_e390a7dd,HP_fadfa00c,paper_roll_change,changeover,printing_unit,paper_roll,roll change,8,Generated production event
EV_dc1078ef,HP_fadfa00c,delta_sensor_fault_2,electrical,delta_robot,sensor,sensor check,2,Generated production event
EV_cb70c2e2,HP_54517823,short_break,planned,human,break,break,10,Alternating daily break
EV_8bcd0bde,HP_54517823,intermediate_changeover,changeover,line,format,changeover,10,Generated production event
EV_8afc5d1e,HP_54517823,base_plate_position_fault,mechanical,base_plate_system,positioning,plate alignment,2,Generated production event
EV_04b4fa52,HP_a75501a4,short_break,planned,human,break,break,10,Alternating daily break
EV_18ab96c4,HP_a75501a4,article_code_change,changeover,control_system,article_code,code update,5,Generated production event
EV_edf5bfbc,HP_a75501a4,paper_roll_change,changeover,printing_unit,paper_roll,roll change,4,Generated production event
EV_52a592b7,HP_a75501a4,cleaning,planned,line,cleaning,cleaning,3,Generated production event
EV_428f8619,HP_3978342c,machine_warmup,planned,machine,startup,warmup,15,Generated production event
EV_be8a0f3d,HP_3978342c,date_marking_change,changeover,printing_unit,date_format,date setup,2,Generated production event
EV_4eff9ffc,HP_43278f96,meeting,planned,organization,meeting,meeting,11,Generated production event
EV_6a9cb335,HP_43278f96,conveyor_output_jam,mechanical,outfeed_conveyor,product_flow,jam removal,9,Generated production event
EV_809539a2,HP_f096ab06,missing_film_imprint,quality,printing_unit,print_head,print check,17,Generated production event
EV_a780bbcb,HP_f096ab06,sticker_rewinder_belt_break,mechanical,labeling_unit,belt,belt replacement,4,Generated production event
EV_90fe88f2,HP_92dfa76f,material_shortage,organization,supply_chain,raw_material,material supply,3,Generated production event
EV_5c86cd19,HP_92dfa76f,weigher_tank_change,changeover,weigher,tank,tank change,16,Generated production event
EV_f11e016c,HP_92dfa76f,conveyor_output_jam,mechanical,outfeed_conveyor,product_flow,jam removal,1,Generated production event
EV_5d4cf141,HP_ba82cb60,film_retake,process,film_unit,film,film reposition,13,Generated production event
EV_5b8204f7,HP_ba82cb60,missing_film_imprint,quality,printing_unit,print_head,print check,7,Generated production event
EV_d50caa18,HP_ba82cb60,missing_film_imprint,quality,printing_unit,print_head,print check,2,Generated production event
EV_a5b07b52,HP_a5fba02e,axis_collision,mechanical,robot_axis,axis,axis reset,5,Generated production event
EV_a2d16b2f,HP_a5fba02e,sticker_rewinder_belt_break,mechanical,labeling_unit,belt,belt replacement,14,Generated production event
EV_85614351,HP_a5fba02e,intermediate_changeover,changeover,line,format,changeover,1,Generated production event
EV_b40286cb,HP_091cdd6f,date_marking_change,changeover,printing_unit,date_format,date setup,18,Generated production event
EV_b250594c,HP_091cdd6f,sticker_roll_change,changeover,labeling_unit,sticker_roll,roll change,2,Generated production event
EV_4ef26795,HP_2d74d042,sticker_application_fault,process,labeling_unit,applicator,sticker adjustment,15,Generated production event
EV_81ac1b60,HP_2d74d042,sticker_rewinder_belt_break,mechanical,labeling_unit,belt,belt replacement,7,Generated production event
EV_9f2f574c,HP_2d74d042,meeting,planned,organization,meeting,meeting,3,Generated production event
EV_1d1b44ef,HP_a4c2ef52,poor_material_supply,organization,supply_chain,logistics,supply adjustment,16,Generated production event
EV_9dbee899,HP_a4c2ef52,shift_handover,planned,organization,handover,handover,8,Generated production event
EV_fe076114,HP_a4c2ef52,poor_material_supply,organization,supply_chain,logistics,supply adjustment,3,Generated production event
EV_fd862b5c,HP_576d16a1,film_retake,process,film_unit,film,film reposition,10,Generated production event
EV_bbfe8587,HP_576d16a1,product_detachment_fault,mechanical,delta_robot,gripper,product pick,14,Generated production event
EV_90a4888a,HP_576d16a1,axis_collision,mechanical,robot_axis,axis,axis reset,1,Generated production event
EV_26b57ae2,HP_0ad1dff5,tray_blocked_in_stacker,mechanical,stacker,guide,tray alignment,9,Generated production event
EV_0b8564ab,HP_0ad1dff5,photoelectric_sensor_fault,electrical,conveyor,photoelectric_sensor,sensor cleaning,18,Generated production event
EV_0ad22bb8,HP_0ad1dff5,missing_film_imprint,quality,printing_unit,print_head,print check,1,Generated production event
EV_01991cc9,HP_67e3b1a4,cleaning,planned,line,cleaning,cleaning,12,Generated production event
EV_af1e8765,HP_67e3b1a4,base_plate_position_fault,mechanical,base_plate_system,positioning,plate alignment,6,Generated production event
EV_53b87377,HP_67e3b1a4,product_length_out_of_range,quality,measurement_system,length_control,product rejection,4,Generated production event
EV_f7f41ea2,HP_67e3b1a4,small_product_output,process,upstream_process,throughput,process check,3,Generated production event
EV_5faf1d31,HP_7135b46b,machine_warmup,planned,machine,startup,warmup,7,Generated production event
EV_307b418e,HP_7135b46b,missing_film_imprint,quality,printing_unit,print_head,print check,4,Generated production event
EV_9f2e5304,HP_7135b46b,delta_sensor_fault_1,electrical,delta_robot,sensor,sensor check,11,Generated production event
EV_04fd5a44,HP_7135b46b,product_length_out_of_range,quality,measurement_system,length_control,product rejection,4,Generated production event
EV_6ad18743,HP_7135b46b,unknown_event,other,unknown,unknown,unknown,2,Generated production event
EV_fa5d6614,HP_ccb69be4,infeed_conveyor_failure,mechanical,stacker,conveyor,conveyor supply,12,Generated production event
EV_95cbfe9a,HP_ccb69be4,date_marking_change,changeover,printing_unit,date_format,date setup,10,Generated production event
EV_6ee881c7,HP_ccb69be4,sticker_roll_change,changeover,labeling_unit,sticker_roll,roll change,2,Generated production event
EV_f12a67f5,HP_8a21cfe1,film_retake,process,film_unit,film,film reposition,18,Generated production event
EV_d1e01aa0,HP_8a21cfe1,product_detachment_fault,mechanical,delta_robot,gripper,product pick,3,Generated production event
EV_73e7a20f,HP_d158be04,delta_sensor_fault_2,electrical,delta_robot,sensor,sensor check,4,Generated production event
EV_f2a9f4db,HP_d158be04,destacker_jam,mechanical,destacker,tray_flow,tray clearance,5,Generated production event
EV_c32c406f,HP_d158be04,operator_break,planned,human,break,break,7,Generated production event
EV_9395953f,HP_d158be04,base_plate_transfer_fault,mechanical,base_plate_system,transfer,plate transfer,3,Generated production event
EV_8b047236,HP_2103a43c,intermediate_changeover,changeover,line,format,changeover,10,Generated production event
EV_2c89d65b,HP_2103a43c,cleaning,planned,line,cleaning,cleaning,6,Generated production event
EV_2447d221,HP_2103a43c,sticker_roll_change,changeover,labeling_unit,sticker_roll,roll change,2,Generated production event
EV_090db484,HP_f23adc20,meeting,planned,organization,meeting,meeting,16,Generated production event
EV_e61b1509,HP_f23adc20,cassette_sticker_adjustment,process,labeling_unit,cassette,cassette adjust,2,Generated production event
EV_5e4ea77a,HP_0326ff74,base_plate_position_fault,mechanical,base_plate_system,positioning,plate alignment,9,Generated production event
EV_6d02fda5,HP_0326ff74,unknown_event,other,unknown,unknown,unknown,6,Generated production event
EV_ae17ce70,HP_0326ff74,film_retake,process,film_unit,film,film reposition,5,Generated production event
EV_cff9fa44,HP_f640a1ab,shift_handover,planned,organization,handover,handover,5,Generated production event
EV_cbde4d99,HP_f640a1ab,empty_tray_before_stacker,process,stacker,tray_supply,tray refill,3,Generated production event
EV_347ae7fc,HP_f640a1ab,intermediate_changeover,changeover,line,format,changeover,10,Generated production event
EV_4bb1bf9b,HP_f640a1ab,planned_maintenance,maintenance,maintenance,planned,maintenance,4,Generated production event
EV_5f2f464c,HP_f640a1ab,product_length_out_of_range,quality,measurement_system,length_control,product rejection,1,Generated production event
EV_66d579b8,HP_f71a99b3,product_length_out_of_range,quality,measurement_system,length_control,product rejection,17,Generated production event
EV_5d81f541,HP_f71a99b3,delta_sensor_fault_2,electrical,delta_robot,sensor,sensor check,4,Generated production event
EV_faffe2ca,HP_f71a99b3,film_retake,process,film_unit,film,film reposition,2,Generated production event
EV_2482c479,HP_01458446,short_break,planned,human,break,break,10,Alternating daily break
EV_6e47f724,HP_01458446,axis_collision,mechanical,robot_axis,axis,axis reset,6,Generated production event
EV_483f4476,HP_01458446,product_detachment_fault,mechanical,delta_robot,gripper,product pick,1,Generated production event
EV_9cbdbea1,HP_728dde3b,short_break,planned,human,break,break,10,Alternating daily break
EV_3d33a32c,HP_728dde3b,missing_film_imprint,quality,printing_unit,print_head,print check,4,Generated production event
EV_31ea1836,HP_728dde3b,delta_sensor_fault_2,electrical,delta_robot,sensor,sensor check,3,Generated production event
EV_1544b663,HP_728dde3b,empty_tray_before_stacker,process,stacker,tray_supply,tray refill,1,Generated production event
EV_a770eeb4,HP_477e7013,short_break,planned,human,break,break,10,Alternating daily break
EV_cd899d90,HP_477e7013,operator_break,planned,human,break,break,5,Generated production event
EV_cdbb48d9,HP_477e7013,sticker_roll_change,changeover,labeling_unit,sticker_roll,roll change,2,Generated production event
EV_ae52de9f,HP_0babad12,short_break,planned,human,break,break,10,Alternating daily break
EV_1dc53466,HP_0babad12,ink_ribbon_replacement,operator,printing_unit,ink_ribbon,ribbon replacement,7,Generated production event
EV_5fd13a46,HP_0babad12,case_packer_format_change,changeover,case_packer,format,format change,4,Generated production event
